key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
35053,"Pyro-assault",,0,
35054,"Pyro-assault",magie,0,
35055,"",,0,
35056,"Charge écarlate",,0,
35057,"Charge écarlate",,0,
35058,"Charge écarlate",,0,
35059,"Charge écarlate",,0,
35060,"Charge écarlate",contondant,0,
35061,"",,0,
35062,"Attache",,0,
35063,"Frappe capricieuse",magie,0,
35064,"Frappe ardente",,0,
35065,"Frappe ardente",,0,
35066,"Frappe ardente",,0,
35067,"Frappe ardente",,0,
35068,"",,0,
35069,"",,0,
35070,"コンフラグレーション",,0,
35071,"爆発",magie,0,
35072,"大爆発",magie,0,
35073,"Piétinement brûlant",contondant,0,
35074,"Piétinement brûlant",,0,
35075,"Piétinement brûlant",,0,
35076,"Piétinement brûlant",,0,
35077,"",,0,
35078,"Éruption",magie,0,
35079,"",,0,
35080,"Flammes de l'enfer",,0,
35081,"Flammes de l'enfer",magie,0,
35082,"Flammes de l'enfer",magie,0,
35083,"Ravage enflammé",,0,
35084,"Ravage enflammé",magie,0,
35085,"",,0,
35086,"Ravage enflammé",magie,0,
35087,"",,0,
35088,"Ravage enflammé",magie,0,
35089,"",,0,
35090,"Ravage enflammé",magie,0,
35091,"",,0,
35092,"Esquive",,0,
35093,"Esquive",,0,
35094,"Esquive",,0,
35095,"Esquive",,0,
35096,"Esquive",,0,
35097,"",,0,
35098,"Combo",tranchant,50,
35099,"Combo",tranchant,0,
35100,"Coup habile",tranchant,0,
35101,"Éclipse de Phénix",,0,
35102,"Feu",magie,0,
35103,"Flamme émergente",magie,300,
35104,"Cyclone écarlate",magie,300,
35105,"Tir percutant",magie,0,
35106,"Potion",,300,
35107,"Piétinement brûlant",,0,
35108,"",,0,
35109,"Rechargement réussi",,0,
35110,"Rechargement raté",,0,
35111,"",,0,
35112,"Choc renonciateur",magie,0,
35113,"Giga Vent",magie,0,
35114,"Rechargement habile",,0,
35115,"Gâchette impulsive",,0,
35116,"Gâchette impulsive",magie,0,
35117,"Explosion de mine",magie,0,
35118,"Ballon surprise",,0,
35119,"Rupture",magie,0,
35120,"Aiguille surprise",perforant,0,
35121,"Poids de 4 tonz",,0,
35122,"Poids de 4 tonz",contondant,0,
35123,"Moulinette",,0,
35124,"Nappe de feu",magie,0,
35125,"Nappe de feu",magie,0,
35126,"Coffres au trésor",,0,
35127,"Explosion",magie,0,
35128,"Jeu de fléchettes",,0,
35129,"Tempête de foudre",magie,0,
35130,"Météore",magie,0,
35131,"Masse magique",contondant,0,
35132,"Débris de métal",contondant,0,
35133,"Heureuse surprise",magie,0,
35134,"Boîtes cadeaux",,0,
35135,"Cercle féérique",magie,0,
35136,"Route féérique",magie,0,
35137,"Explosion",magie,0,
35138,"",tranchant,0,
35139,"",contondant,0,
35140,"",tranchant,0,
35141,"Coussins péteurs",,0,
35142,"Projection féérique",magie,0,
35143,"",contondant,0,
35144,"Choc renonciateur",magie,0,
35145,"Giga Vent",magie,0,
35146,"Rechargement habile",,0,
35147,"Gâchette impulsive",,0,
35148,"Gâchette impulsive",magie,0,
35149,"Ballons surprises",,0,
35150,"Rupture",magie,0,
35151,"Aiguille surprise",perforant,0,
35152,"Moulinette",,0,
35153,"Nappe de feu",magie,0,
35154,"Nappe de feu",magie,0,
35155,"Jeu de fléchettes",,0,
35156,"Terrain de mésentente",magie,0,
35157,"Boîtes cadeaux",,0,
35158,"Cercle féérique",magie,0,
35159,"Explosion",magie,0,
35160,"Griffe mortelle",contondant,0,
35161,"Tir au pigeon",,0,
35162,"Tir au pigeon",magie,0,
35163,"Tir au pigeon",magie,0,
35164,"Tempérament explosif",,0,
35165,"Explosion",magie,0,
35166,"Feu d'artifice",,0,
35167,"Feu d'artifice",magie,0,
35168,"Feu d'artifice",magie,0,
35169,"",,0,
35170,"",,0,
35171,"Paillettes aveuglantes",magie,0,
35172,"",contondant,0,
35173,"Choc renonciateur",magie,0,
35174,"Giga Vent",magie,0,
35175,"Rechargement habile",,0,
35176,"Gâchette impulsive",,0,
35177,"Gâchette impulsive",magie,0,
35178,"Ballons surprises",,0,
35179,"Rupture",magie,0,
35180,"Aiguille surprise",perforant,0,
35181,"Moulinette",,0,
35182,"Nappe de feu",magie,0,
35183,"Nappe de feu",magie,0,
35184,"Jeu de fléchettes",,0,
35185,"Terrain de mésentente",magie,0,
35186,"Boîtes cadeaux",,0,
35187,"Cercle féérique",magie,0,
35188,"Explosion",magie,0,
35189,"Griffe mortelle",contondant,0,
35190,"Tir au pigeon",,0,
35191,"Tir au pigeon",magie,0,
35192,"Tir au pigeon",magie,0,
35193,"Tempérament explosif",,0,
35194,"Explosion",magie,0,
35195,"Feu d'artifice",,0,
35196,"Feu d'artifice",magie,0,
35197,"Feu d'artifice",magie,0,
35198,"",,0,
35199,"",,0,
35200,"Paillettes aveuglantes",magie,0,
35201,"Nappe de feu",,0,
35202,"Nappe de feu",,0,
35203,"Nappe de feu",,0,
35204,"Coup de canne",contondant,0,
35205,"Cruci-cannes",,0,
35206,"Gâchette impulsive",magie,0,
35207,"Gâchette impulsive",magie,0,
35208,"Gâchette impulsive",magie,0,
35209,"Clonage",,0,
35210,"Tir oscillant",,0,
35211,"Tir oscillant",,0,
35212,"Tir oscillant",perforant,0,
35213,"Flèches languissantes",,0,
35214,"Flèches languissantes",,0,
35215,"Flèches languissantes",perforant,0,
35216,"Tir ascendant",magie,0,
35217,"Tir ascendant",magie,0,
35218,"Tir ascendant",magie,0,
35219,"Tir ascendant",magie,0,
35220,"Flèche du menuet",perforant,0,
35221,"Rafale de flèches",,0,
35222,"Rafale de flèches",magie,0,
35223,"●アローレイン：着弾：ドーナツ",magie,0,
35224,"",,0,
35225,"Déluge dru",perforant,0,
35226,"Déluge dru",perforant,0,
35227,"Flèche d'Oschon",,0,
35228,"Flèche d'Oschon",,0,
35229,"Flèche d'Oschon",perforant,0,
35230,"Flèche d'Oschon",perforant,0,
35231,"Averse pénétrante",,0,
35232,"Averse pénétrante",,0,
35233,"Averse pénétrante",perforant,0,
35234,"Averse pénétrante",perforant,0,
35235,"Flèches de foehn",,0,
35236,"Flèches de foehn",,0,
35237,"Flèches de foehn",perforant,0,
35238,"Flèches de foehn",perforant,0,
35239,"Orogenèse",,0,
35240,"Onde de choc",magie,0,
35241,"Arrachement de pitons",,0,
35242,"Arrachement de pitons",,0,
35243,"Arrachement de pitons",contondant,0,
35244,"Tir de barrage errant",magie,0,
35245,"Tir de barrage errant",magie,0,
35246,"Grand tourbillon",magie,0,
35247,"Altitude",,0,
35248,"",,0,
35249,"Altitude",perforant,0,
35250,"Traînées de flèches",,0,
35251,"",,0,
35252,"Traînées de flèches",perforant,0,
35253,"",,0,
35254,"Déflagration",magie,0,
35255,"",,0,
35256,"",,0,
35257,"",,0,
35258,"",,0,
35259,"",,0,
35260,"Attaque",tranchant,0,
35261,"Puissance d'Ascalon",tranchant,0,
35262,"Grâce d'Ascalon",tranchant,0,
35263,"Grâce d'Ascalon",tranchant,0,
35264,"Pluie d'éclairs",,0,
35265,"Pluie d'éclairs",magie,0,
35266,"Pluie de météorites",,0,
35267,"Pluie de météorites",magie,0,
35268,"Méga Séisme ancien",magie,0,
35269,"Méga Séisme ancien",magie,0,
35270,"Estoc céleste",contondant,0,
35271,"Œil du dragon",,0,
35272,"Regard du dragon",souffle,0,
35273,"Gloire du dragon",souffle,0,
35274,"Colère du dragon",magie,0,
35275,"Chevaliers de la Table ronde",,0,
35276,"Fin ultime",,0,
35277,"Fin ultime",souffle,0,
35278,"Lumière d'Ascalon",souffle,0,
35279,"Croix sacrée",tranchant,0,
35280,"Croix sacrée",tranchant,0,
35281,"Lance de la Conquérante",magie,0,
35282,"Droit divin",,0,
35283,"Lacération céleste",tranchant,0,
35284,"Saint des saints",magie,0,
35285,"Danse de la lame céleste",tranchant,0,
35286,"Coup de bouclier saint",contondant,0,
35287,"Croix sacrée",tranchant,0,
35288,"Effondrement dimensionnel",,0,
35289,"Effondrement dimensionnel",magie,0,
35290,"Foi immuable",souffle,0,
35291,"Conviction",,0,
35292,"Conviction",magie,0,
35293,"Conviction éternelle",magie,0,
35294,"Impact violent",,0,
35295,"Impact violent",magie,0,
35296,"Impact violent",magie,0,
35297,"Impact violent",magie,0,
35298,"Impact violent",magie,0,
35299,"Conviction absolue",,0,
35300,"Conviction absolue",magie,0,
35301,"Transpercement tournoyant",perforant,0,
35302,"Empalement tournoyant",perforant,0,
35303,"Bond céleste",,0,
35304,"Bond céleste",magie,0,
35305,"Bond divin",magie,0,
35306,"Flamme céleste",,0,
35307,"Flamme céleste",magie,0,
35308,"Chaîne sacrée",magie,0,
35309,"Tempête hiémale",,0,
35310,"Tempête hiémale",magie,0,
35311,"Météore sacré",,0,
35312,"Pureté d'âme",magie,0,
35313,"Pureté d'âme",magie,0,
35314,"Impact de comète",magie,0,
35315,"Impact de météore",magie,0,
35316,"Comète",magie,0,
35317,"",contondant,0,
35318,"Nappe de feu",magie,0,
35319,"Nappe de feu",magie,0,
35320,"Nappe de feu",magie,0,
35321,"Nappe de feu",magie,0,
35322,"Nappe de feu",magie,0,
35323,"Nappe de feu",magie,0,
35324,"Chute d'ombre",magie,0,
35325,"",,0,
35326,"Attaque",,0,
35327,"Attaque",magie,0,
35328,"Rayon de soleil",,0,
35329,"Rayon de soleil",magie,0,
35330,"",,0,
35331,"Éclair céleste",magie,0,
35332,"Cercles des semences",contondant,0,
35333,"Guerre et magie",,0,
35334,"Tonnerre déferlant",,0,
35335,"Tonnerre déferlant",magie,0,
35336,"",,0,
35337,"",,0,
35338,"Posture primaire",,0,
35339,"Posture secondaire",,0,
35340,"Posture tertiaire",,0,
35341,"Posture primaire",,0,
35342,"Posture secondaire",,0,
35343,"Posture tertiaire",,0,
35344,"Posture primaire",,0,
35345,"Posture secondaire",,0,
35346,"Posture tertiaire",,0,
35347,"Imagi Animal",,400,
35348,"Imagi Arme",,600,
35349,"Imagi Paysage",,1200,
35350,"Exaltation guerrière",,0,
35351,"Exaltation guerrière",,0,
35352,"Exaltation guerrière",,0,
35353,"Exaltation guerrière",,0,
35354,"Exaltation guerrière",contondant,0,
35355,"Exaltation guerrière",contondant,0,
35356,"Exaltation guerrière",contondant,0,
35357,"",,0,
35358,"",,0,
35359,"",,0,
35360,"",,0,
35361,"",,0,
35362,"Pouvoir divin de Byregot",magie,0,
35363,"Pouvoir divin de Rhalgr",magie,0,
35364,"Pouvoir divin d'Azeyma",magie,0,
35365,"Pouvoir divin de Nald'thal",magie,0,
35366,"Pouvoir divin de Nophica",magie,0,
35367,"Pouvoir divin d'Althyk",magie,0,
35368,"Pouvoir divin de Halone",magie,0,
35369,"Pouvoir divin de Menphina",magie,0,
35370,"Pouvoir divin de Thaliak",magie,0,
35371,"Pouvoir divin de Nymeia",magie,0,
35372,"Eudémon éorzéen",,0,
35373,"Pouvoir divin de Llymlaen",magie,0,
35374,"Pouvoir divin d'Oschon",magie,0,
35375,"Vortex génésiaque",magie,0,
35376,"Brillance de l'amour",,0,
35377,"Nuit de pleine lune",,0,
35378,"Manipulation temporelle",,0,
35379,"Scintillement sélénien",magie,0,
35380,"Scintillement sélénien",magie,0,
35381,"Scintillement sélénien",magie,0,
35382,"Scintillement sélénien",magie,0,
35383,"Hydrostase",,0,
35384,"Hydrostase",magie,0,
35385,"Hydrostase",magie,0,
35386,"Hydrostase",magie,0,
35387,"Éventails solaires",,0,
35388,"Éventails solaires",magie,0,
35389,"Rythme enflammé",,0,
35390,"",,0,
35391,"Vol radiant",magie,0,
35392,"Final enflammé",,0,
35393,"Apothéose enflammée",magie,0,
35394,"Microcosme",,30,
35395,"Hiéroglyphe",,0,
35396,"Hiéroglyphe",magie,0,
35397,"",,0,
35398,"",,0,
35399,"Main du Destructeur",,0,
35400,"Main du Destructeur",,0,
35401,"Main du Destructeur",contondant,0,
35402,"Main du Destructeur",contondant,0,
35403,"Souffle de la Mère",,0,
35404,"Pétales d'azur",magie,0,
35405,"Pétales dorés",magie,0,
35406,"Pluie de tridents",,0,
35407,"Atterrissage rapide",contondant,0,
35408,"Éclair de foudre",magie,0,
35409,"Vortex génésiaque : mutation",contondant,0,
35410,"Foreuse de Byregot",contondant,0,
35411,"Foreuse de Byregot",contondant,0,
35412,"Foreuse de Byregot",magie,0,
35413,"Transpercement millénaire",,0,
35414,"Transpercement millénaire",,0,
35415,"Transpercement millénaire",,0,
35416,"Transpercement millénaire",,0,
35417,"Transpercement millénaire",perforant,0,
35418,"Transpercement millénaire",perforant,0,
35419,"Flamme de vie, flamme de mort",magie,0,
35420,"Flamme de vie, flamme de mort",magie,0,
35421,"Tranche et retranche",tranchant,0,
35422,"Tranche et retranche",tranchant,0,
35423,"Tranche et retranche",tranchant,0,
35424,"Tranche et retranche",tranchant,0,
35425,"Taillade factionnaire",tranchant,0,
35426,"Pointe factionnaire",magie,60,
35427,"Tir scindé",perforant,60,
35428,"Tir de grenade",perforant,40,
35429,"Tir ascendant",magie,0,
35430,"Tir ascendant",magie,0,
35431,"Tir ascendant",magie,0,
35432,"Tir ascendant",magie,0,
35433,"Flèche du menuet",magie,0,
35434,"",magie,0,
35435,"Jaillissement annulaire",magie,0,
35436,"Fléau fracassant",contondant,0,
35437,"Extra Vent",magie,0,
35438,"Méga Eau",magie,300,
35439,"Fendoir pélagique",magie,400,
35440,"Déluge",magie,300,
35441,"Éclatement",magie,0,
35442,"Déluge",magie,300,
35443,"Éclatement",magie,0,
35444,"Anneau de lumière céleste",magie,0,
35445,"Croix de lumière céleste",magie,0,
35446,"Lumière céleste",magie,0,
35447,"",,0,
35448,"",contondant,0,
35449,"Cristaux de source",,0,
35450,"衝撃",,0,
35451,"衝撃",,0,
35452,"Jet d'eau",magie,0,
35453,"Jet d'eau",magie,0,
35454,"Jet d'eau",magie,0,
35455,"Jet d'eau",magie,0,
35456,"Filet de bulles",,0,
35457,"Filet de bulles",magie,0,
35458,"Jusant",magie,0,
35459,"Étreinte du néant",magie,0,
35460,"Typhon hasardeux",,0,
35461,"Typhon hasardeux",magie,0,
35462,"Bulles éparpillées",,0,
35463,"Rupture",magie,0,
35464,"Bulles soufflées",,0,
35465,"Jusant",magie,0,
35466,"Étreinte du néant",magie,0,
35467,"Déferlante hydrique",,0,
35468,"Déferlante hydrique",,0,
35469,"Eau",magie,30,
35470,"Invocation",,0,
35471,"Typhon hasardeux",magie,0,
35472,"",,0,
35473,"Impact",contondant,0,
35474,"Rugissement",,0,
35475,"Filet de bulles",,0,
35476,"Filet de bulles",magie,0,
35477,"Courants ascendants",,0,
35478,"Courants ascendants",magie,0,
35479,"Cent coups de fouet",contondant,0,
35480,"Cent coups de fouet",,0,
35481,"Cent coups de fouet",,0,
35482,"Décharge électrostatique",magie,0,
35483,"Décharge aérienne",,0,
35484,"Décharge aérienne",magie,0,
35485,"Double marée fuyante",magie,0,
35486,"Marée proche",magie,0,
35487,"Double marée débordante",magie,0,
35488,"Marée lointaine",magie,0,
35489,"Hydrobombe",,0,
35490,"Hydrobombe",magie,0,
35491,"Souffle hydrique",,0,
35492,"Souffle hydrique",magie,0,
35493,"Vague rugissante",,0,
35494,"Vague rugissante",magie,0,
35495,"",contondant,0,
35496,"Cristaux de source",,0,
35497,"衝撃",,0,
35498,"衝撃",,0,
35499,"Jet d'eau",magie,0,
35500,"Jet d'eau",magie,0,
35501,"Filet de bulles",,0,
35502,"Filet de bulles",magie,0,
35503,"Typhon hasardeux",,0,
35504,"Typhon hasardeux",magie,0,
35505,"Bourrasque hasardeuse",,0,
35506,"Bourrasque hasardeuse",magie,0,
35507,"Bourrasque hasardeuse",magie,0,
35508,"Pilonnage hydrique",,0,
35509,"Pilonnage hydrique",,0,
35510,"Pilonnage hydrique",magie,0,
35511,"Pilonnage hydrique",magie,0,
35512,"Barillet hydrique",,0,
35513,"Barillet hydrique",magie,0,
35514,"Barillet hydrique",magie,0,
35515,"Bulles éparpillées",,0,
35516,"Rupture glacée",magie,0,
35517,"Bulles soufflées",,0,
35518,"Jusant",magie,0,
35519,"Étreinte du néant",magie,0,
35520,"Mer agitée",,0,
35521,"Mer agitée",magie,0,
35522,"Explosion",magie,0,
35523,"Explosion",magie,0,
35524,"Rugissement",,0,
35525,"Filet de bulles",,0,
35526,"Filet de bulles",magie,0,
35527,"Courants ascendants",,0,
35528,"Courants ascendants",magie,0,
35529,"Cent coups de fouet",contondant,0,
35530,"Cent coups de fouet",,0,
35531,"Cent coups de fouet",contondant,0,
35532,"Double marée fuyante",magie,0,
35533,"Marée proche",magie,0,
35534,"Double marée débordante",magie,0,
35535,"Marée lointaine",magie,0,
35536,"Hydrobombe",,0,
35537,"Hydrobombe",magie,0,
35538,"Souffle hydrique",,0,
35539,"Souffle hydrique",magie,0,
35540,"Vague rugissante",,0,
35541,"Vague rugissante",magie,0,
35542,"Vague rugissante",,0,
35543,"Vague rugissante",,0,
35544,"Vague rugissante",magie,0,
35545,"衝撃",,0,
35546,"衝撃",,0,
35547,"Jet d'eau",magie,0,
35548,"Jet d'eau",magie,0,
35549,"Filet de bulles",magie,0,
35550,"Pilonnage hydrique",magie,0,
35551,"Barillet hydrique",magie,0,
35552,"Rupture glacée",magie,0,
35553,"Mer agitée",magie,0,
35554,"Explosion",magie,0,
35555,"Explosion",magie,0,
35556,"Filet de bulles",magie,0,
35557,"Cent coups de fouet",contondant,0,
35558,"Cent coups de fouet",contondant,0,
35559,"Double marée fuyante",magie,0,
35560,"Marée proche",magie,0,
35561,"Double marée débordante",magie,0,
35562,"Marée lointaine",magie,0,
35563,"Hydrobombe",magie,0,
35564,"Souffle hydrique",magie,0,
35565,"Vague rugissante",magie,0,
35566,"Rayon sombre",,0,
35567,"",,0,
35568,"Rayon sombre",,0,
35569,"Rayon sombre",,0,
35570,"Rayon sombre",magie,0,
35571,"Éclat crépusculaire",,0,
35572,"Éclat crépusculaire",,0,
35573,"Éclat crépusculaire",magie,0,
35574,"Éclat crépusculaire",magie,0,
35575,"Nox abyssal",magie,0,
35576,"",,0,
35577,"",,0,
35578,"Écho abyssal",magie,0,
35579,"Écorchure viscérale",,0,
35580,"Écorchure viscérale",tranchant,0,
35581,"Écorchure viscérale",tranchant,0,
35582,"Écorchure viscérale",,0,
35583,"Écorchure viscérale",tranchant,0,
35584,"Écorchure viscérale",tranchant,0,
35585,"Nox",,0,
35586,"Nox",magie,0,
35587,"Big bang",magie,0,
35588,"Big crunch",magie,0,
35589,"Big bang",magie,0,
35590,"Bombe accélératrice",magie,0,
35591,"●孤独感",magie,0,
35592,"Ténèbres rongeuses : Regard",magie,0,
35593,"Ténèbres rongeuses : Pulvérisation",magie,0,
35594,"Ténèbres rongeuses : Gravité",magie,0,
35595,"Impact de météore",,0,
35596,"Météores du néant",,0,
35597,"Impact de météore",contondant,0,
35598,"Impact de météore",contondant,0,
35599,"Impact de météore",magie,0,
35600,"Grosse explosion",magie,0,
35601,"Impact de météore",magie,0,
35602,"Brasier",,0,
35603,"Brasier",magie,0,
35604,"Grosse explosion",magie,0,
35605,"Brasier",magie,0,
35606,"Évidence ossuaire",magie,0,
35607,"Bactéries du néant",,0,
35608,"Éclatement",magie,0,
35609,"Déchirure dimensionnelle",magie,0,
35610,"Nostalgie",,0,
35611,"Nostalgie",,0,
35612,"Impact",contondant,0,
35613,"Impact",contondant,0,
35614,"Impact",contondant,0,
35615,"Impact",contondant,0,
35616,"Rugissement",magie,0,
35617,"Rugissement",magie,0,
35618,"Rugissement furieux",magie,0,
35619,"Akh Rhai",,0,
35620,"Akh Rhai",magie,0,
35621,"Onde de Ténèbres",magie,0,
35622,"Clous abyssaux",,0,
35623,"",,0,
35624,"",,0,
35625,"",,0,
35626,"",,0,
35627,"",,0,
35628,"Clous abyssaux",tranchant,0,
35629,"Clous abyssaux",tranchant,0,
35630,"Clous abyssaux",tranchant,0,
35631,"Clous abyssaux",tranchant,0,
35632,"Clous abyssaux",tranchant,0,
35633,"Déferlante dimensionnelle",magie,0,
35634,"Déferlante dimensionnelle",magie,0,
35635,"Déferlante dimensionnelle",magie,0,
35636,"",,0,
35637,"Déferlante dimensionnelle",magie,0,
35638,"Matière sombre",,0,
35639,"Matière sombre",magie,0,
35640,"Rayon sombre",,0,
35641,"Rayon sombre",,0,
35642,"Rayon sombre",,0,
35643,"Rayon sombre",magie,0,
35644,"Éclat crépusculaire",,0,
35645,"Éclat crépusculaire",,0,
35646,"Éclat crépusculaire",magie,0,
35647,"Nox abyssal",magie,0,
35648,"",,0,
35649,"",,0,
35650,"Écho abyssal",magie,0,
35651,"Écorchure viscérale",,0,
35652,"Écorchure viscérale",tranchant,0,
35653,"Écorchure viscérale",tranchant,0,
35654,"Écorchure viscérale",,0,
35655,"Écorchure viscérale",tranchant,0,
35656,"Écorchure viscérale",tranchant,0,
35657,"Explosion miasmatique",magie,0,
35658,"Nox",,0,
35659,"Nox",magie,0,
35660,"Big bang",magie,0,
35661,"Big crunch",magie,0,
35662,"Big bang",magie,0,
35663,"Bombe accélératrice",magie,0,
35664,"●孤独感",magie,0,
35665,"Ténèbres rongeuses : Regard",magie,0,
35666,"Ténèbres rongeuses : Pulvérisation",magie,0,
35667,"Ténèbres rongeuses : Dualité",magie,0,
35668,"Éclair ramifié",magie,0,
35669,"Ténèbres rongeuses : Chaînes",magie,0,
35670,"Impact de météore",,0,
35671,"Météores du néant",,0,
35672,"Impact de météore",contondant,0,
35673,"Impact de météore",contondant,0,
35674,"Impact de météore",magie,0,
35675,"Grosse explosion",magie,0,
35676,"Impact de météore",magie,0,
35677,"Brasier",,0,
35678,"Étincelle de brasier",,0,
35679,"Marque de brasier",,0,
