key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
38834,"Shelter of the Luwatena",打,20,
38835,"Jaw of the Br'aax",斬,20,
38836,"Horns of the Rroneek",打,20,
38837,"Flight of the Luwatena",斬,25,
38838,"Turali Judgment",斬,20,
38839,"Trials of Tural",斬,25,
38840,"Turali Fervor",斬,20,
38841,"Lunge of the Br'aax",斬,20,
38842,"Beak of the Luwatena",斬,20,
38843,"Hooves of the Rroneek",斬,25,
38844,"Weight of the Rroneek",斬,25,
38845,"Dawn's Promise",斬,25,
38846,"",,0,
38847,"Heated Split Shot",,20,
38848,"Heated Slug Shot",,20,
38849,"Heated Clean Shot",,20,
38850,"Blazing Shot",,10,
38851,"Double Check",,10,
38852,"Checkmate",,10,
38853,"Bioblaster",,20,
38854,"Drill",,20,
38855,"Air Anchor",,20,
38856,"Auto Crossbow",,20,
38857,"Chain Saw",,20,
38858,"Excavator",,20,
38859,"Scattergun",,20,
38860,"Barrel Stabilizer",,10,
38861,"Full Metal Field",,20,
38862,"Tactician",,450,
38863,"Heart of the Rroneek",,0,
38864,"",,0,
38865,"Aurora",,600,
38866,"Keen Edge",斬,20,
38867,"Brutal Shell",斬,20,
38868,"Solid Barrel",斬,20,
38869,"Burst Strike",斬,20,
38870,"Hypervelocity",斬,20,
38871,"Fated Circle",斬,20,
38872,"Fated Brand",斬,20,
38873,"Gnashing Fang",斬,15,
38874,"Jugular Rip",斬,10,
38875,"Savage Claw",斬,15,
38876,"Abdomen Tear",斬,10,
38877,"Wicked Talon",斬,15,
38878,"Eye Gouge",斬,20,
38879,"Blasting Zone",斬,20,
38880,"Double Down",斬,20,
38881,"Reign of Beasts",斬,20,
38882,"Noble Blood",斬,20,
38883,"Lion Heart",斬,20,
38884,"Microcosmos",,30,
38885,"Benefic II",魔法,20,
38886,"Neutral Sect",,1200,
38887,"Sun Sign",,600,
38888,"Exaltation",,600,
38889,"Essential Dignity",,400,
38890,"Aspected Helios",魔法,20,
38891,"Helios",魔法,20,
38892,"Aspected Benefic",魔法,20,
38893,"Astral Draw",,250,
38894,"Umbral Draw",,250,
38895,"the Balance",,10,
38896,"the Arrow",,10,
38897,"the Spear",,10,
38898,"the Bole",,10,
38899,"the Ewer",,10,
38900,"the Spire",,10,
38901,"Lord of Crowns",魔法,20,
38902,"Lady of Crowns",,600,
38903,"Macrocosmos",魔法,600,
38904,"Combust III",魔法,20,
38905,"Fall Malefic",魔法,20,
38906,"Essential Dignity",,30,
38907,"Celestial Opposition",,600,
38908,"Celestial Intersection",,300,
38909,"Gravity of the Seventh Dawn",魔法,20,
38910,"Eukrasian Dosis III",魔法,20,
38911,"Taurochole",,400,
38912,"Druochole",,200,
38913,"Eukrasian Diagnosis",魔法,20,
38914,"Diagnosis",魔法,20,
38915,"Ixochole",,300,
38916,"Eukrasian Prognosis II",魔法,20,
38917,"Prognosis",魔法,20,
38918,"Haima",,1200,
38919,"Physis II",,30,
38920,"Phlegma",魔法,20,
38921,"Toxikon II",魔法,20,
38922,"Dosis III",魔法,20,
38923,"Kerachole",,100,
38924,"Druochole",,30,
38925,"Holos",,30,
38926,"Panhaima",,1200,
38927,"Psyche",魔法,20,
38928,"Leaping Black Cat Crossing",,0,
38929,"Psychokinesis",,0,
38930,"Jolt III",魔法,20,
38931,"Verthunder III",魔法,20,
38932,"Veraero III",魔法,20,
38933,"Fleche",突,20,
38934,"Verfire",魔法,20,
38935,"Verstone",魔法,20,
38936,"Magick Barrier",,30,
38937,"Verthunder II",魔法,20,
38938,"Veraero II",魔法,20,
38939,"Grand Impact",魔法,20,
38940,"Contre Sixte",突,20,
38941,"Enchanted Riposte",魔法,15,
38942,"Enchanted Zwerchhau",魔法,15,
38943,"Enchanted Redoublement",魔法,15,
38944,"Verflare",魔法,20,
38945,"Verholy",魔法,20,
38946,"Vice of Thorns",魔法,20,
38947,"Scorch",魔法,20,
38948,"Resolution",魔法,20,
38949,"Prefulgence",魔法,20,
38950,"Corps-a-corps",突,20,
38951,"Enchanted Moulinet",魔法,20,
38952,"Enchanted Reprise",魔法,20,
38953,"",,0,
38954,"Rush",斬,0,
38955,"Crimson Savior",魔法,20,
38956,"Aetheric Sever",魔法,40,
38957,"Provoke",,300,
38958,"Rough Divide",斬,150,
38959,"Leaping Quadruple Crossing",,0,
38960,"Tempera Coat",,1200,
38961,"Fire in Red",魔法,20,
38962,"Aero in Green",魔法,23,
38963,"Water in Blue",魔法,23,
38964,"Fire II in Red",魔法,23,
38965,"Aero II in Green",魔法,23,
38966,"Water II in Blue",魔法,23,
38967,"Blizzard in Cyan",魔法,28,
38968,"Stone in Yellow",魔法,28,
38969,"Thunder in Magenta",魔法,28,
38970,"Blizzard II in Cyan",魔法,28,
38971,"Stone II in Yellow",魔法,28,
38972,"Thunder II in Magenta",魔法,28,
38973,"Subtractive Palette",,10,
38974,"Holy in White",魔法,20,
38975,"Comet in Black",魔法,20,
38976,"Pom Motif",,40,
38977,"Wing Motif",,40,
38978,"Claw Motif",,40,
38979,"Maw Motif",,40,
38980,"Pom Muse",魔法,20,
38981,"Wing Muse",魔法,20,
38982,"Clawed Muse",魔法,20,
38983,"Fanged Muse",魔法,20,
38984,"Mog of the Ages",魔法,20,
38985,"Retribution of the Madeen",魔法,20,
38986,"Hammer Motif",,40,
38987,"Striking Muse",,15,
38988,"Hammer Stamp",魔法,15,
38989,"Hammer Brush",魔法,15,
38990,"Polishing Hammer",魔法,20,
38991,"Starry Sky Motif",,40,
38992,"Starry Muse",,900,
38993,"Star Prism",魔法,20,
38994,"Chromatic Fantasy",リミットブレイク,40,
38995,"Leaping Quadruple Crossing",,0,
38996,"",,0,
38997,"",,0,
38998,"",,0,
38999,"",,0,
39000,"Emergent Artillery",,0,
39001,"Arcane Lightning",魔法,0,
39002,"Arcane Lightning",魔法,0,
39003,"Breath Sequence",魔法,0,
39004,"Breath Sequence",魔法,0,
39005,"Breath Sequence",魔法,0,
39006,"Magitek Cannon",魔法,0,
39007,"Partition",魔法,0,
39008,"Partition",魔法,0,
39009,"Breath Sequence",魔法,0,
39010,"Breath Sequence",魔法,0,
39011,"Breath Sequence",魔法,0,
39012,"Brutality",,0,
39013,"Pyric Blast",魔法,0,
39014,"Intimidation",魔法,0,
39015,"",突,30,
39016,"Bombardment",魔法,0,
39017,"Spread Shot",突,0,
39018,"Spinning Axle",魔法,200,
39019,"Levinbite",斬,0,
39020,"Shock Blast",魔法,0,
39021,"Savage Swipe",斬,200,
39022,"Catching Claws",斬,200,
39023,"??? Needles",突,200,
39024,"Canopy",打,200,
39025,"",打,0,
39026,"111-tonze Swing",打,200,
39027,"11-tonze Swipe",打,200,
39028,"Volcanic Drop",打,200,
39029,"Fireball",魔法,200,
39030,"Bitter Nectar",魔法,200,
39031,"Flatten",打,200,
39032,"Bloody Trinity",斬,0,
39033,"",,0,
39034,"Keen Tempest",,0,
39035,"Keen Tempest",魔法,0,
39036,"Conviction",,0,
39037,"Conviction",魔法,0,
39038,"Conviction",魔法,0,
39039,"Aetherial Ray",,0,
39040,"Aetherial Ray",魔法,0,
39041,"Aetherial Exposure",魔法,0,
39042,"Aethershot",魔法,0,
39043,"Bladestorm",,0,
39044,"Bladestorm",斬,0,
39045,"Poison Daggers",,0,
39046,"Poison Daggers",斬,0,
39047,"Aetheric Burst",,0,
39048,"Swoop",打,0,
39049,"Aetheric Burst",魔法,0,
39050,"Cradle of the Sleepless",魔法,0,
39051,"",,0,
39052,"Daggerflight",,0,
39053,"Daggerflight",斬,0,
39054,"",,0,
39055,"Psychokinetic Charge",,0,
39056,"左右鋏撃",,0,
39057,"Fireball",魔法,200,
39058,"Rear",打,200,
39059,"Glower",魔法,200,
39060,"Envenomate",打,200,
39061,"Thrown Flames",魔法,200,
39062,"Incendiary Circle",魔法,200,
39063,"Flaming Shot",魔法,200,
39064,"Butcher",打,200,
39065,"Rock Throw",打,200,
39066,"Sandblast",魔法,200,
39067,"Regorge",魔法,200,
39068,"Hood Swing",打,200,
39069,"Bombination",魔法,200,
39070,"Sandstrike",打,200,
39071,"Nox Blast",魔法,200,
39072,"Overwhelming Charge",斬,0,
39073,"",,0,
39074,"Windswrath",魔法,0,
39075,"Batter",打,200,
39076,"Smite of Gloom",魔法,200,
39077,"Hydrowave",魔法,200,
39078,"Fluid Swing",打,200,
39079,"Reckless Abandon",打,15,
39080,"Chirp",魔法,200,
39081,"Tornado",魔法,200,
39082,"Molten Silk",魔法,200,
39083,"Beatdown",打,200,
39084,"Ancient Aero",魔法,200,
39085,"Gust",魔法,200,
39086,"Leafcutter",打,200,
39087,"Entangle",突,200,
39088,"Creeping Ivy",魔法,200,
39089,"",魔法,0,
39090,"",魔法,0,
39091,"",,0,
39092,"",,0,
39093,"",,0,
39094,"",,0,
39095,"Higher Power",,0,
39096,"Higher Power",,0,
39097,"Higher Power",,0,
39098,"Higher Power",,0,
39099,"Spinshock",魔法,0,
39100,"Spinshock",魔法,0,
39101,"Spinshock",魔法,0,
39102,"Shocking Cross",魔法,0,
39103,"X Marks the Shock",魔法,0,
39104,"Lightning Bolt",魔法,0,
39105,"Electrical Overload",魔法,0,
39106,"Proximity Plasma",魔法,0,
39107,"Ring Lightning",魔法,0,
39108,"Magnetron",魔法,0,
39109,"Magnetoplasma",魔法,0,
39110,"Magnetoring",魔法,0,
39111,"Magnetoplasma",魔法,0,
39112,"Magnetoring",魔法,0,
39113,"Proximity Plasma",魔法,0,
39114,"Ring Lightning",魔法,0,
39115,"Thunderous Shower",魔法,0,
39116,"Electrowave",魔法,0,
39117,"Fulminous Field",魔法,0,
39118,"Conduction Point",魔法,0,
39119,"Forked Fissures",魔法,0,
39120,"Cannonbolt",打,0,
39121,"Wrought Fire",,0,
39122,"Wrought Fire",魔法,0,
39123,"Electrope Transplant",,0,
39124,"",斬,0,
39125,"Climate Change",,0,
39126,"Climate Change",,0,
39127,"Climate Change",,0,
39128,"Climate Change",,0,
39129,"Ruinfall",魔法,0,
39130,"Ruinfall",魔法,0,
39131,"Piercing Windsong",突,50,
39132,"Uppercut",打,0,
39133,"",,0,
39134,"Morning Stars",魔法,0,
39135,"Morning Stars",魔法,0,
39136,"Supercell Matrix",魔法,0,
39137,"",,0,
39138,"Supercell Matrix",魔法,0,
39139,"Mirror Maneuver",,0,
39140,"Enhanced Mobility",打,0,
39141,"Enhanced Mobility",打,0,
39142,"Rapid Rotary",,0,
39143,"Rapid Rotary",,0,
39144,"ライトロール",魔法,0,
39145,"レフトロール",魔法,0,
39146,"",魔法,0,
39147,"",魔法,0,
39148,"Bull Charge",打,120,
39149,"Hard Stomp",打,0,
39150,"Deadly Bite",斬,40,
39151,"",突,0,
39152,"",突,0,
39153,"Infusion",打,0,
39154,"Prickly Right",突,0,
39155,"Prickly Left",突,0,
39156,"",,0,
39157,"Steel Fangs",,25,
39158,"Piercing Fangs",,25,
39159,"Hunter's Sting",,25,
39160,"Swiftskin's Sting",,25,
39161,"Barbarous Bite",,25,
39162,"参の牙【咬裂】",,25,
39163,"Ravenous Bite",,25,
39164,"参の牙【噛殺】",,25,
39165,"壱の蛇【惨毒】",,160,
39166,"Bloodcoil",,120,
39167,"Sanguine Feast",,25,
39168,"Uncoiled Fury",,200,
39169,"First Generation",,15,
39170,"Second Generation",,15,
39171,"Third Generation",,15,
39172,"Fourth Generation",,15,
39173,"Ouroboros",,25,
39174,"Death Rattle",,10,
39175,"Twinfang Bite",,10,
39176,"Twinblood Bite",,10,
39177,"Uncoiled Twinfang",,7,
39178,"Uncoiled Twinblood",,7,
39179,"First Legacy",,10,
39180,"Second Legacy",,10,
39181,"Third Legacy",,10,
39182,"Fourth Legacy",,10,
39183,"Serpent's Tail",,10,
39184,"Slither",,120,
39185,"Snake Scales",,300,
39186,"Backlash",,10,
39187,"Backlash",,10,
39188,"Furious Backlash",,10,
39189,"Rattling Coil",,450,
39190,"World-swallower",,100,
39191,"Fire in Red",魔法,25,
39192,"Aero in Green",魔法,25,
39193,"Water in Blue",魔法,25,
39194,"Blizzard in Cyan",魔法,25,
39195,"Stone in Yellow",魔法,25,
39196,"Thunder in Magenta",魔法,25,
39197,"●虹色魔法",魔法,25,
39198,"Holy in White",魔法,160,
39199,"Comet in Black",魔法,160,
39200,"Pom Motif",,30,
39201,"Wing Motif",,30,
39202,"Claw Motif",,30,
39203,"Maw Motif",,30,
39204,"Creature Motif",,30,
39205,"Pom Muse",魔法,160,
39206,"Winged Muse",魔法,160,
39207,"Clawed Muse",魔法,160,
39208,"Fanged Muse",魔法,160,
39209,"Living Muse",,160,
39210,"Smudge",,160,
39211,"Tempera Coat",,200,
39212,"Tempera Grassa",,20,
39213,"Subtractive Palette",,10,
39214,"Release Subtractive Palette",,10,
39215,"Advent of Chocobastion",,100,
39216,"Star Prism",魔法,25,
39217,"Star Prism",,0,
39218,"Nopal Fan",魔法,0,
39219,"",,0,
39220,"Aetherial Blast",魔法,300,
39221,"Tectonic Shift",打,300,
39222,"Needle Storm",突,180,
39223,"Sabotendance",打,120,
39224,"100,000 Needles",突,360,
39225,"Serrated Spin",斬,200,
39226,"Turali Tincture",魔法,30,
39227,"Regicidal Rage",,0,
39228,"Regicidal Rage",魔法,0,
39229,"Bitter Whirlwind",,0,
39230,"Bitter Whirlwind",魔法,0,
39231,"Bitter Whirlwind",,0,
39232,"Bitter Whirlwind",魔法,0,
39233,"Overwhelming Charge",斬,0,
39234,"Turali Thunder II",魔法,160,
39235,"",,0,
39236,"",,0,
39237,"Wrath Unfurled",魔法,0,
39238,"Partition",魔法,0,
39239,"Explosion",魔法,0,
39240,"",,0,
39241,"",,0,
39242,"Tender Fury",打,0,
39243,"Electray",魔法,0,
39244,"Gnaw",斬,0,
39245,"Sandburst",魔法,0,
39246,"Sandburst",魔法,0,
39247,"Reconfigured Partition",,0,
39248,"Reconfigured Partition",,0,
39249,"Partition",魔法,0,
39250,"Impact",打,0,
39251,"Impact",打,0,
39252,"Impact",打,0,
39253,"Ternary Charge",魔法,0,
39254,"Ternary Charge",魔法,0,
39255,"Ternary Charge",魔法,0,
39256,"Ternary Charge",魔法,0,
39257,"Positron Stream",魔法,0,
39258,"Negatron Stream",魔法,0,
39259,"Soaring Soulpress",打,0,
39260,"Sledgehammer",打,0,
39261,"Sphere Shatter",魔法,0,
39262,"Reconfiguration",,0,
39263,"Foul Breath",魔法,10,
39264,"Chilling Cataclysm",,0,
39265,"Chilling Cataclysm",魔法,0,
39266,"Predaceous Pounce",斬,0,
39267,"Predaceous Pounce",斬,0,
39268,"Predaceous Pounce",斬,0,
39269,"キャッツレイド",斬,0,
39270,"Predaceous Pounce",斬,0,
39271,"Predaceous Pounce",斬,0,
39272,"Predaceous Pounce",斬,0,
39273,"キャッツレイド",斬,0,
39274,"Actualize",魔法,0,
39275,"",,0,
39276,"",,0,
39277,"Fleshripper",斬,0,
39278,"Languid Lap",打,0,
39279,"Nepenthic Plunge",魔法,0,
39280,"",,0,
39281,"",魔法,0,
39282,"Backward Edge",魔法,0,
39283,"Veil of Heat",魔法,0,
39284,"Halo of Heat",魔法,0,
39285,"Fire's Domain",打,0,
39286,"●未使用",斬,0,
39287,"●未使用",斬,0,
39288,"Pyre of Rebirth",魔法,0,
39289,"Twinscorched Halo",,0,
39290,"Twinscorched Veil",,0,
39291,"Twinscorched Halo",,0,
39292,"Twinscorched Veil",,0,
39293,"Veil of Heat",魔法,0,
39294,"Halo of Heat",魔法,0,
39295,"Culling Blade",魔法,0,
39296,"Captive Bolt",打,0,
39297,"Unmitigated Explosion",打,0,
39298,"First Light",魔法,0,
39299,"Burn",魔法,0,
39300,"Steelfold Strike",斬,0,
39301,"Freefall",打,150,
39302,"Roaring Star",魔法,0,
39303,"Mega-tincture",魔法,25,
39304,"Roaring Star",魔法,0,
39305,"Roaring Star",魔法,0,
39306,"Grievous Slash",打,0,
39307,"Tilt-a-wheel",打,0,
39308,"Grim Remembrance",魔法,0,
39309,"Alicorn",突,0,
39310,"Ancient Aero",魔法,0,
39311,"Trunk Tawse",打,0,
39312,"Roar",魔法,0,
39313,"Rush",打,0,
39314,"Shred",打,0,
39315,"Heat Gaze",魔法,0,
39316,"Heat Gaze",魔法,0,
39317,"Big Hug",打,0,
39318,"Whinge",魔法,0,
39319,"Dark Vomit",魔法,0,
39320,"Doping Draught",魔法,0,
39321,"",魔法,0,
39322,"Forward Half",,0,
39323,"Forward Half",,0,
39324,"Backward Half",,0,
39325,"Backward Half",,0,
39326,"Foul Bite",突,60,
39327,"True Thrust",突,25,
39328,"Triple Threat",打,60,
39329,"True Thrust",突,25,
39330,"Quaver",打,60,
39331,"Offal Breath",魔法,300,
39332,"Fire Dust",魔法,30,
39333,"Pebble",魔法,30,
39334,"Cure",魔法,25,
39335,"Fire Dust",魔法,30,
39336,"Pebble",魔法,30,
39337,"Cure",魔法,25,
39338,"Fire Dust",魔法,30,
39339,"Kasaya",斬,120,
39340,"Shell Shock",打,140,
39341,"Kasaya",斬,120,
39342,"Shell Shock",打,140,
39343,"Water",魔法,30,
39344,"Flood",魔法,300,
39345,"Shatter",魔法,60,
39346,"Fast Blade",斬,25,
39347,"True Thrust",突,25,
39348,"Heavy Shot",突,25,
39349,"Scission",斬,80,
39350,"Severing Fang",斬,40,
39351,"Head Butt",打,60,
39352,"Small Claw",斬,60,
39353,"Small Claw",斬,60,
39354,"Small Claw",斬,60,
39355,"Nail in the Coffin",打,10,
39356,"Gnaw",突,40,
39357,"Bitter Nectar",魔法,200,
39358,"Burst",魔法,150,
39359,"Fireball",魔法,200,
39360,"Fleshripper",斬,0,
39361,"111-tonze Swing",打,200,
39362,"11-tonze Swipe",打,200,
39363,"Fireball",魔法,200,
39364,"Quaver",打,60,
39365,"Offal Breath",魔法,300,
39366,"Rhino Attack",打,60,
39367,"Blade",斬,40,
39368,"Embalming Earth",打,25,
39369,"Poison Pollen",魔法,0,
39370,"Naval Ram",打,60,
39371,"Razor Fang",突,40,
39372,"Catching Claws",斬,0,
39373,"Razor Fang",突,40,
39374,"Catching Claws",斬,0,
39375,"Mole-a-whack",打,0,
39376,"Razor Fang",突,40,
39377,"Catching Claws",斬,0,
39378,"Laughing Leap",斬,0,
39379,"Right Wingblade",斬,0,
39380,"Left Wingblade",斬,0,
39381,"Laughing Leap",斬,0,
39382,"Right Wingblade",斬,0,
39383,"Left Wingblade",斬,0,
39384,"Laughing Leap",斬,0,
39385,"Right Wingblade",斬,0,
39386,"Left Wingblade",斬,0,
39387,"Bloody Caress",打,0,
39388,"Heavy Pollen",魔法,0,
39389,"Pollen Corona",魔法,200,
39390,"Scented Breeze",打,150,
39391,"Horrid Horn",突,50,
39392,"Horrid Horn",突,50,
39393,"Rear",打,200,
39394,"Thunder",魔法,30,
39395,"Shock Blast",魔法,150,
39396,"Thunder",魔法,30,
39397,"Shock Blast",魔法,150,
39398,"Gnaw",斬,80,
39399,"Frog Kick",打,40,
39400,"Lakewater Spray",魔法,0,
39401,"Embalming Earth",打,0,
39402,"Megablaster",魔法,0,
39403,"Wild Charge",魔法,0,
39404,"Spine Stream",突,60,
39405,"Fast Blade",斬,25,
39406,"Heavy Shot",突,25,
39407,"Fire",魔法,30,
39408,"Volcanic Drop",打,200,
39409,"Slug Shot",射,40,
39410,"Spread Shot",射,0,
39411,"Grenado Shot",突,0,
39412,"Fast Blade",斬,40,
39413,"Savage Blade",斬,40,
39414,"Circle of Scorn",斬,0,
39415,"Abacinate",斬,60,
39416,"Ring of Fire",魔法,0,
39417,"Abacinate",斬,60,
39418,"Ring of Fire",魔法,0,
39419,"Shock Blast",魔法,150,
39420,"Gnaw",斬,80,
39421,"Butcher",打,200,
39422,"Rock Throw",打,200,
39423,"Batter",打,200,
39424,"Smite of Gloom",魔法,200,
39425,"Molten Silk",魔法,0,
39426,"Putrid Breath",魔法,0,
39427,"Lash",斬,0,
39428,"Arbor Impact",魔法,0,
39429,"Sidewise Spark",魔法,0,
39430,"Leafcutter",打,0,
39431,"Mud Stream",魔法,0,
39432,"Mud Stream",魔法,0,
39433,"Swift Slip",,0,
39434,"Smite of Gloom",魔法,0,
39435,"Eukrasia",,5,
39436,"Split Shot",突,0,
39437,"Grenado Shot",突,0,
39438,"Spread Shot",突,0,
39439,"Sidewise Spark",魔法,0,
39440,"Flameflow",魔法,0,
39441,"Flame Burst",魔法,0,
39442,"Wild Eruption",魔法,0,
39443,"Hoppity Havoc",斬,0,
39444,"Bunferno",魔法,0,
39445,"Have a Blast",突,0,
39446,"Hoppity Havoc",斬,0,
39447,"Bunmerang",斬,0,
39448,"Cottontail Cyclone",斬,0,
39449,"Bunferno",魔法,0,
39450,"Bloody Bunanza",斬,0,
39451,"Fluid Swing",打,0,
39452,"Beatdown",打,0,
39453,"Honor's Accord",,0,
39454,"Honor's Accord",,0,
39455,"Honor's Accord",,0,
39456,"Dishonor's Discord",,0,
39457,"Dishonor's Discord",,0,
39458,"Dishonor's Discord",,0,
39459,"Fullmoon Fury",斬,0,
39460,"",,0,
39461,"",,0,
39462,"",,0,
39463,"Fullmoon Fury",斬,0,
39464,"Fullmoon Fury",斬,0,
39465,"Discordant Moon",斬,0,
39466,"Fighter's Flourish",斬,0,
39467,"Discordant Flourish",斬,0,
39468,"",,0,
39469,"",,0,
39470,"",,0,
39471,"",,0,
39472,"",,0,
39473,"Fighter's Flourish",斬,0,
39474,"",,0,
39475,"",,0,
39476,"",,0,
39477,"Fighter's Flourish",斬,0,
39478,"",,0,
39479,"",,0,
39480,"Enervating Gloom",魔法,0,
39481,"Odious Uproar",魔法,0,
39482,"Bee Be Gone",,0,
39483,"Bee Be Here",,0,
39484,"Discordant Moon",斬,0,
39485,"",,0,
39486,"Resonant Buzz",魔法,0,
39487,"",,0,
39488,"Stinging Venom",突,0,
39489,"Frenzied Sting",突,0,
39490,"Straight Spindle",突,0,
39491,"Sentinel Roar",魔法,150,
39492,"Level 5 Death Sentence",,150,
39493,"Whisper of the Wood",,0,
39494,"Whisper of the Wood",,0,
39495,"Whisper of the Wood",,0,
39496,"Word of the Wood",,0,
39497,"祭器の魂",魔法,0,
39498,"祭器の魂",魔法,0,
39499,"祭器の魂",魔法,0,
39500,"Thunderstorm",,0,
39501,"Serrated Spin",斬,200,
39502,"Acrocatics",魔法,200,
39503,"Terrifying Glance",魔法,0,
39504,"Slapstick",魔法,0,
39505,"",,0,
39506,"",,0,
39507,"Soulless Stream",魔法,0,
39508,"Soulless Stream",魔法,0,
39509,"Soulless Stream",魔法,0,
39510,"Soulless Stream",魔法,0,
39511,"Aethermodynamics",魔法,0,
39512,"Aethermodynamics",魔法,0,
39513,"Fire IV",魔法,0,
39514,"Blizzard IV",魔法,0,
39515,"Obliterate",打,0,
39516,"Meltdown",魔法,0,
39517,"",魔法,0,
39518,"Absolute Authority",魔法,0,
39519,"Absolute Authority",魔法,0,
39520,"Absolute Authority",魔法,0,
39521,"",突,0,
39522,"",打,60,
39523,"",打,0,
39524,"Flying Fist",打,0,
39525,"Blinding Love",突,0,
39526,"Blinding Love",突,0,
39527,"Mana Explosion",魔法,0,
39528,"Scorching Left",斬,0,
39529,"Scorching Right",斬,0,
39530,"Loveseeker",,0,
39531,"Absolute Authority",魔法,0,
39532,"",,0,
39533,"Mole-a-whack",魔法,120,
39534,"Head Butt",打,210,
39535,"Tail Smash",打,10,
39536,"Tail Swing",打,10,
39537,"Ripper Claw",斬,10,
39538,"Discordant Flourish",斬,0,
39539,"",打,60,
39540,"Nopal Fan",魔法,0,
39541,"Fire II",魔法,0,
39542,"Big Burst",魔法,0,
39543,"Adventitious Lash",打,40,
39544,"Poison Mist",魔法,0,
39545,"Wild Rattle",打,40,
39546,"Dripping Fang",斬,0,
39547,"Impale",突,60,
39548,"Tail Screw",魔法,0,
39549,"Water Cannon",魔法,0,
39550,"Honey B. Live",魔法,0,
39551,"Honey B. Live: 1st Beat",魔法,0,
39552,"Biting Scratch",斬,0,
39553,"",打,0,
39554,"",打,0,
39555,"",,0,
39556,"",,0,
39557,"Scorching Left",斬,0,
39558,"Scorching Right",斬,0,
39559,"Wild Charge",打,0,
39560,"Projection of Turmoil",,0,
39561,"Tempera Coat",,1200,
39562,"Fire in Red",魔法,20,
39563,"Aero in Green",魔法,20,
39564,"Water in Blue",魔法,20,
39565,"Fire II in Red",魔法,20,
39566,"Aero II in Green",魔法,20,
39567,"Water II in Blue",魔法,20,
39568,"Blizzard in Cyan",魔法,20,
39569,"Stone in Yellow",魔法,20,
39570,"Thunder in Magenta",魔法,20,
39571,"Blizzard II in Cyan",魔法,20,
39572,"Stone II in Yellow",魔法,20,
39573,"Thunder II in Magenta",魔法,20,
39574,"Subtractive Palette",,10,
39575,"Holy in White",魔法,20,
39576,"Comet in Black",魔法,20,
39577,"Pom Motif",,30,
39578,"Wing Motif",,30,
39579,"Claw Motif",,30,
39580,"Maw Motif",,30,
39581,"Pom Muse",魔法,20,
39582,"Winged Muse",魔法,20,
39583,"Clawed Muse",魔法,20,
39584,"Fanged Muse",魔法,20,
39585,"Mog of the Ages",魔法,20,
39586,"Retribution of the Madeen",魔法,20,
