key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
34050,"",魔法,0,
34051,"Siegel des Funkenflugs",,0,
34052,"Siegel des Funkenflugs",魔法,0,
34053,"Größerer Feuerball",魔法,0,
34054,"Großer Feuerball",魔法,0,
34055,"",斬,0,
34056,"Flamme und Schwefel",,0,
34057,"Biwa-Weise",,0,
34058,"Biwa-Weise",,0,
34059,"Brandstiftung",魔法,0,
34060,"Brandstiftung",魔法,0,
34061,"Schmerzschlag der Springmaus",打,0,
34062,"Steinschlag",魔法,0,
34063,"Steinschlag",魔法,0,
34064,"Flackernde Flamme",,0,
34065,"Brandstiftung",魔法,0,
34066,"Fluch der Verwandlung",,0,
34067,"Fluch der Verwandlung",魔法,0,
34068,"Unheilvolle Verwandlung",,0,
34069,"Unheilvolle Verwandlung",魔法,0,
34070,"Entfesselung des Flughörnchens",魔法,0,
34071,"Entfesselung des Otters",魔法,0,
34072,"Unheil des Perlenkranzes",,0,
34073,"Explosion",魔法,0,
34074,"Detonation",魔法,0,
34075,"Explosion",魔法,0,
34076,"Detonation",魔法,0,
34077,"Gerichteter Flammenwind",,0,
34078,"Gerichteter Flammenwind",,0,
34079,"Gerichteter Flammenwind",魔法,0,
34080,"Donnerruf",,0,
34081,"Entladung",,0,
34082,"Entladung",魔法,0,
34083,"Entladung",魔法,0,
34084,"Entehrender Hammer",,0,
34085,"Entehrender Hammer",魔法,0,
34086,"Steinschloss",,0,
34087,"Steinschloss",魔法,0,
34088,"Sturmkonzentration",,0,
34089,"Sturmkonzentration",魔法,0,
34090,"Sturmkonzentration",魔法,0,
34091,"Kräftigender Schluck",,0,
34092,"Kräftigender Schluck",魔法,0,
34093,"Springender Schmerzschlag",,0,
34094,"",,0,
34095,"Flammenwind",,0,
34096,"Flammenwind",魔法,0,
34097,"Flammenwind",魔法,0,
34098,"Höllische Hitze",,0,
34099,"Höllische Hitze",魔法,0,
34100,"Glühende Geißel",,0,
34101,"Glühende Geißel",魔法,0,
34102,"Hölle auf Erden",,0,
34103,"Hölle auf Erden",,0,
34104,"Hölle auf Erden",魔法,0,
34105,"Größerer Feuerball",魔法,0,
34106,"Großer Feuerball",魔法,0,
34107,"Leuchtlanze",魔法,0,
34108,"Brandstiftung",魔法,0,
34109,"Brandstiftung",魔法,0,
34110,"Schmerzschlag der Springmaus",打,0,
34111,"Steinschlag",魔法,0,
34112,"Steinschlag",魔法,0,
34113,"Brandstiftung",魔法,0,
34114,"Entfesselung des Flughörnchens",魔法,0,
34115,"Entfesselung des Otters",魔法,0,
34116,"Explosion",魔法,0,
34117,"Detonation",魔法,0,
34118,"Explosion",魔法,0,
34119,"Detonation",魔法,0,
34120,"Gerichteter Flammenwind",魔法,0,
34121,"Entladung",魔法,0,
34122,"Entladung",魔法,0,
34123,"Entehrender Hammer",魔法,0,
34124,"Steinschloss",魔法,0,
34125,"Sturmkonzentration",魔法,0,
34126,"Sturmkonzentration",魔法,0,
34127,"Kräftigender Schluck",魔法,0,
34128,"Springender Schmerzschlag",,0,
34129,"",,0,
34130,"Flammenwind",魔法,0,
34131,"Flammenwind",魔法,0,
34132,"Höllische Hitze",魔法,0,
34133,"Glühende Geißel",魔法,0,
34134,"Theos Ultima",魔法,0,
34135,"Flare-Stern",,0,
34136,"Flare-Stern",魔法,0,
34137,"Läuterung",魔法,0,
34138,"Sarva",,0,
34139,"Zwiegeist",打,0,
34140,"Zwiegeist",打,0,
34141,"Flammenhellebarde",魔法,0,
34142,"Dämonenschwung",魔法,0,
34143,"Kühle Flamme",魔法,0,
34144,"Sarva",,0,
34145,"Eis und Feuer",,0,
34146,"Beißende Hellebarde",魔法,0,
34147,"Schweifspitze",魔法,0,
34148,"Cyclotit",魔法,0,
34149,"Kreuz des Südens",,0,
34150,"Kreuz des Südens",魔法,0,
34151,"",,0,
34152,"Sarva",,0,
34153,"Ahura Mazda ",斬,0,
34154,"Heftiger Stoß",突,0,
34155,"Berserker",,0,
34156,"Meracydischer Meteor",魔法,0,
34157,"Komet",魔法,0,
34158,"Meracydisches Feuer",魔法,0,
34159,"Meracydische Furcht",魔法,0,
34160,"Endloses Feuer",魔法,0,
34161,"Endloses Eis",魔法,0,
34162,"Südstern",魔法,0,
34163,"Nordstern",魔法,0,
34164,"Südstern",魔法,0,
34165,"Nordstern",魔法,0,
34166,"Tyrfing",突,0,
34167,"Tyrfing",突,0,
34168,"Feuga",魔法,0,
34169,"Metallschneider",斬,0,
34170,"Klaue des Dämonen",打,0,
34171,"Wellenkanone",魔法,0,
34172,"Wellenkanone",魔法,0,
34173,"Endloses Siegel",,0,
34174,"Auffliegen",,0,
34175,"Metallschneider",斬,0,
34176,"Flammenhellebarde",魔法,0,
34177,"Flammenhellebarde",,0,
34178,"Südstern",魔法,0,
34179,"Nordstern",魔法,0,
34180,"Fluch der Verwandlung",魔法,0,
34181,"Unheilvolle Verwandlung",魔法,0,
34182,"Schmerzende Kette",魔法,0,
34183,"Iai-kasumi-giri",斬,0,
34184,"Iai-kasumi-giri",斬,0,
34185,"Iai-kasumi-giri",斬,0,
34186,"Iai-kasumi-giri",斬,0,
34187,"Doppeltes Kasumi-giri",斬,0,
34188,"Doppeltes Kasumi-giri",斬,0,
34189,"Doppeltes Kasumi-giri",斬,0,
34190,"Doppeltes Kasumi-giri",斬,0,
34191,"Doppeltes Kasumi-giri",斬,0,
34192,"Doppeltes Kasumi-giri",斬,0,
34193,"Doppeltes Kasumi-giri",斬,0,
34194,"Doppeltes Kasumi-giri",斬,0,
34195,"Soldaten des Todes",,0,
34196,"Eisenregen",打,0,
34197,"Lanze vor!",,0,
34198,"",,0,
34199,"Lanzenangriff",打,0,
34200,"Scharlachroter Kenki-Fokus",魔法,0,
34201,"Grenzenloses Scharlachrot",,0,
34202,"Grenzenloses Scharlachrot",魔法,0,
34203,"Explosion",魔法,0,
34204,"Azurblauer Kenki-Fokus",魔法,0,
34205,"Grenzenloses Azurblau",,0,
34206,"Grenzenloses Azurblau",魔法,0,
34207,"Strömung",魔法,0,
34208,"Strömung",魔法,0,
34209,"Tengu-yobi",,0,
34210,"Yama-kagura",魔法,0,
34211,"Gruselgriff",,0,
34212,"Gruselgriff",魔法,0,
34213,"Geisterfunke",,0,
34214,"Geisterflamme",魔法,0,
34215,"Arm des Fegefeuers",魔法,0,
34216,"Zügelloses Schwert",,0,
34217,"Ziehen des Schwertes",斬,0,
34218,"Schleierdurchtrennung",斬,0,
34219,"Mondlose Nacht",斬,0,
34220,"Ausräumung",斬,0,
34221,"Kenki-Entfesselung",魔法,0,
34222,"Lateralschlitzer",斬,0,
34223,"",,0,
34224,"Dreifaches Kasumi-giri",斬,0,
34225,"Dreifaches Kasumi-giri",斬,0,
34226,"Dreifaches Kasumi-giri",斬,0,
34227,"Dreifaches Kasumi-giri",斬,0,
34228,"Dreifaches Kasumi-giri",斬,0,
34229,"Dreifaches Kasumi-giri",斬,0,
34230,"Dreifaches Kasumi-giri",斬,0,
34231,"Dreifaches Kasumi-giri",斬,0,
34232,"Unbändiger Geist",魔法,0,
34233,"Azurblaue Welle",魔法,0,
34234,"Dreifaches Kasumi-giri",斬,0,
34235,"Dreifaches Kasumi-giri",斬,0,
34236,"Dreifaches Kasumi-giri",斬,0,
34237,"Dreifaches Kasumi-giri",斬,0,
34238,"Dreifaches Kasumi-giri",斬,0,
34239,"Dreifaches Kasumi-giri",斬,0,
34240,"Dreifaches Kasumi-giri",斬,0,
34241,"Dreifaches Kasumi-giri",斬,0,
34242,"Leichtfüßiges Iai-giri",,0,
34243,"",,0,
34244,"Leichtfüßiges Iai-giri",斬,0,
34245,"Leichtfüßiges Iai-giri",斬,0,
34246,"Leichtfüßiges Iai-giri",斬,0,
34247,"Schattenzwilling",,0,
34248,"Doppeltes Iai-giri",,0,
34249,"",,0,
34250,"Obskures Kasumi-giri",斬,0,
34251,"Obskures Kasumi-giri",斬,0,
34252,"Obskures Kasumi-giri",斬,0,
34253,"Obskures Kasumi-giri",斬,0,
34254,"Kenki-Entfesselung",魔法,0,
34255,"Eisenregen",打,0,
34256,"Eisensturm",打,0,
34257,"Scharlachroter Kenki-Fokus",魔法,0,
34258,"Grenzenloses Scharlachrot",魔法,0,
34259,"Explosion",魔法,0,
34260,"Azurblauer Kenki-Fokus",魔法,0,
34261,"Grenzenloses Azurblau",魔法,0,
34262,"Strömung",魔法,0,
34263,"Strömung",魔法,0,
34264,"Fernschneidung",,0,
34265,"Nahschneidung",,0,
34266,"Fluchschneide",魔法,0,
34267,"Ruf nach Vergeltung",,0,
34268,"Vergeltende Flamme",魔法,0,
34269,"Vergeltendes Feuer",魔法,0,
34270,"Mondlose Nacht",斬,0,
34271,"Ausräumung",斬,0,
34272,"Kenki-Entfesselung",魔法,0,
34273,"Kenki-Entfesselung",魔法,0,
34274,"Kenki-Entfesselung",魔法,0,
34275,"Lateralschlitzer",斬,0,
34276,"Dreifaches Kasumi-giri",斬,0,
34277,"Dreifaches Kasumi-giri",斬,0,
34278,"Dreifaches Kasumi-giri",斬,0,
34279,"Dreifaches Kasumi-giri",斬,0,
34280,"Dreifaches Kasumi-giri",斬,0,
34281,"Dreifaches Kasumi-giri",斬,0,
34282,"Dreifaches Kasumi-giri",斬,0,
34283,"Dreifaches Kasumi-giri",斬,0,
34284,"Unbändiger Geist",魔法,0,
34285,"Azurblaue Welle",魔法,0,
34286,"Dreifaches Kasumi-giri",斬,0,
34287,"Dreifaches Kasumi-giri",斬,0,
34288,"Dreifaches Kasumi-giri",斬,0,
34289,"Dreifaches Kasumi-giri",斬,0,
34290,"Dreifaches Kasumi-giri",斬,0,
34291,"Dreifaches Kasumi-giri",斬,0,
34292,"Dreifaches Kasumi-giri",斬,0,
34293,"Dreifaches Kasumi-giri",斬,0,
34294,"Leichtfüßiges Iai-giri",斬,0,
34295,"Leichtfüßiges Iai-giri",斬,0,
34296,"Leichtfüßiges Iai-giri",斬,0,
34297,"Obskures Kasumi-giri",斬,0,
34298,"Obskures Kasumi-giri",斬,0,
34299,"Obskures Kasumi-giri",斬,0,
34300,"Obskures Kasumi-giri",斬,0,
34301,"Kenki-Entfesselung",魔法,0,
34302,"Eisenregen",打,0,
34303,"Eisensturm",打,0,
34304,"Scharlachroter Kenki-Fokus",魔法,0,
34305,"Grenzenloses Scharlachrot",魔法,0,
34306,"Explosion",魔法,0,
34307,"Azurblauer Kenki-Fokus",魔法,0,
34308,"Grenzenloses Azurblau",魔法,0,
34309,"Strömung",魔法,0,
34310,"Strömung",魔法,0,
34311,"Fluchschneide",魔法,0,
34312,"Vergeltende Flamme",魔法,0,
34313,"Vergeltendes Feuer",魔法,0,
34314,"Mondlose Nacht",斬,0,
34315,"Ausräumung",斬,0,
34316,"Kenki-Entfesselung",魔法,0,
34317,"Lateralschlitzer",斬,0,
34318,"Funkensturm",,0,
34319,"Funkensturm",,0,
34320,"Funkensturm",,0,
34321,"Funkensturm",斬,0,
34322,"",,0,
34323,"Drachentritt",打,20,
34324,"Doppelviper",打,20,
34325,"Demolieren",打,20,
34326,"Schlag auf Schlag",打,20,
34327,"Wahrer Schlag",打,20,
34328,"Peitschenhieb",打,20,
34329,"Himmelstritt",打,20,
34330,"Blitztritt",打,20,
34331,"Morgenröte",打,25,
34332,"Ungestümer Hieb",打,20,
34333,"Ungestümer Tritt",打,25,
34334,"Stoß II",魔法,20,
34335,"Erzwind",魔法,25,
34336,"Erzblitz",魔法,25,
34337,"Corps-a-corps",突,15,
34338,"Magische Riposte",魔法,15,
34339,"Magischer Zwerchhau",魔法,15,
34340,"Magisches Redoublement",魔法,15,
34341,"Arret-Stoß",突,20,
34342,"Erzflare",魔法,20,
34343,"Erz-Sanctus",魔法,20,
34344,"Erz-Wiederbeleben",魔法,25,
34345,"Erzvita",魔法,25,
34346,"Ruinga",魔法,20,
34347,"Energiesiphon",魔法,20,
34348,"Beschwöre Obsidian",,25,
34349,"Beschwöre Obsidian",,25,
34350,"Beschwöre Mondstein",,25,
34351,"Kyokufu",斬,20,
34352,"Shifu",斬,20,
34353,"Soka",斬,20,
34354,"Gofu",斬,20,
34355,"Yagetsu",斬,20,
34356,"Frostiger Wind",斬,20,
34357,"Midare Setsugekka",斬,20,
34358,"Hissatsu: Shinten",斬,20,
34359,"Hissatsu: Guren",斬,20,
34360,"Auge des Schwertes",,1200,
34361,"Senka",斬,25,
34362,"Engetsu",斬,25,
34363,"Enpi",斬,20,
34364,"Hissatsu: Gyoten",斬,150,
34365,"Ten",,5,
34366,"Chi",,5,
34367,"Jin",,5,
34368,"Raiton",魔法,20,
34369,"Katon",魔法,20,
34370,"Hyoton",魔法,20,
34371,"Ternäre Trance",斬,20,
34372,"Rad des Werdens",魔法,20,
34373,"Zorn des Greifen",斬,20,
34374,"Bulle von Ala Mhigo",打,25,
34375,"Stumpfklinge",斬,20,
34376,"Flammen Tizonas",魔法,20,
34377,"Hebelhieb",打,20,
34378,"Stumpfklinge",斬,20,
34379,"Steinka",魔法,25,
34380,"Zorn des Greifen",斬,25,
34381,"Protuberanz",斬,25,
34382,"Ungestüm",,20,
34383,"Erzblitzra",魔法,10,
34384,"Enpi",斬,20,
34385,"Wurfmesser",突,20,
34386,"Unsterbliche Flamme",リミットブレイク,50,
34387,"Fasswalze",突,200,
34388,"Geheul",魔法,200,
34389,"Äußeres Wetterleuchten",魔法,150,
34390,"Inneres Wetterleuchten",魔法,150,
34391,"Vampirranke",打,180,
34392,"Wilder Wirbelwind",魔法,300,
34393,"Seitenwind",魔法,250,
34394,"Sichelschweif",魔法,150,
34395,"Tornado",魔法,180,
34396,"Schläge nach hinten",,450,
34397,"Schläge nach links",,450,
34398,"Schläge nach rechts",,450,
34399,"Klinge des Tengu",斬,0,
34400,"Rache des Tengu",魔法,300,
34401,"Blick des Tengu",魔法,450,
34402,"Issen",斬,300,
34403,"Huton",,250,
34404,"Juji Shuriken",斬,0,
34405,"Fasswalze",突,200,
34406,"Geheul",魔法,200,
34407,"Äußeres Wetterleuchten",魔法,150,
34408,"Inneres Wetterleuchten",魔法,150,
34409,"Vampirranke",打,180,
34410,"Wilder Wirbelwind",魔法,300,
34411,"Seitenwind",魔法,250,
34412,"Sichelschweif",魔法,150,
34413,"Tornado",魔法,180,
34414,"Schläge nach hinten",,450,
34415,"Schläge nach links",,450,
34416,"Schläge nach rechts",,450,
34417,"Klinge des Tengu",斬,0,
34418,"Rache des Tengu",魔法,300,
34419,"Blick des Tengu",魔法,450,
34420,"Issen",斬,300,
34421,"Huton",,250,
34422,"Juji Shuriken",斬,0,
34423,"",魔法,0,
34424,"",魔法,0,
34425,"",魔法,0,
34426,"",,0,
34427,"",,0,
34428,"",,0,
34429,"Juji Shuriken",斬,0,
34430,"Juji Shuriken",斬,0,
34431,"",,0,
34432,"Fleche",突,20,
34433,"Contre Sixte",突,20,
34434,"Ultima",魔法,0,
34435,"Ekpyrosis",魔法,0,
34436,"Rauschendes Wasser",魔法,0,
34437,"Rechter Feger",打,0,
34438,"Linker Feger",打,0,
34439,"Bergwind",魔法,0,
34440,"Rechter Feger",打,0,
34441,"Linker Feger",打,0,
34442,"Bergwind",魔法,0,
34443,"Sandhammer",打,0,
34444,"",打,0,
34445,"Güldenes Feuer",魔法,0,
34446,"Verbrennung",魔法,0,
34447,"Güldenes Feuga",魔法,0,
34448,"Güldenes Feuga",魔法,0,
34449,"Güldenes Feuga",魔法,0,
34450,"Güldener Stoß",魔法,0,
34451,"Güldenes Gravitas",魔法,0,
34452,"Güldenes Gravitas",魔法,0,
34453,"Güldenes Blitzga",魔法,0,
34454,"Güldenes Blitzga",魔法,0,
34455,"Güldenes Blitzga",魔法,0,
34456,"Güldenes Beben",魔法,0,
34457,"Güldenes Beben",魔法,0,
34458,"Güldenes Beben",魔法,0,
34459,"Güldenes Beben",魔法,0,
34460,"Güldenes Windga",魔法,0,
34461,"Gold-Beschwörung",魔法,0,
34462,"Schleim-Beschwörung",魔法,0,
34463,"Bersten",魔法,0,
34464,"Güldener Strahl",魔法,0,
34465,"Güldenes Kreuz",魔法,0,
34466,"Güldenes Inhalieren",魔法,0,
34467,"Güldenes Ausholen",打,0,
34468,"Güldener Rausch",魔法,0,
34469,"Güldenes Fieber",魔法,0,
34470,"",,0,
34471,"",,0,
34472,"",,0,
34473,"",,0,
34474,"フォールフラッド",魔法,0,
34475,"Barmherziger Blick",,600,
34476,"Kyokufu",斬,20,
34477,"Soka",斬,20,
34478,"Gofu",斬,20,
34479,"Yagetsu",斬,20,
34480,"Frostiger Wind",斬,20,
34481,"三連黒竜閃",魔法,0,
34482,"Dreifache Abendglut",魔法,0,
34483,"Gebündelte Abendglut",魔法,0,
34484,"Gebündelte Abendglut",魔法,0,
34485,"Höllenpein der Tiefe",打,0,
34486,"Höllenpein der Tiefe",打,0,
34487,"Höllenpein der Tiefe",打,0,
34488,"Höllenpein der Tiefe",打,0,
34489,"Höllenpein der Tiefe",打,0,
34490,"Höllenpein der Tiefe",打,0,
34491,"Höllenpein der Tiefe",打,0,
34492,"Höllenpein der Tiefe",打,0,
34493,"",,600,
34494,"",,0,
34495,"Leichtfüßiges Iai-giri",斬,0,
34496,"Leichtfüßiges Iai-giri",斬,0,
34497,"Leichtfüßiges Iai-giri",斬,0,
34498,"Leichtfüßiges Iai-giri",斬,0,
34499,"Obskures Kasumi-giri",斬,0,
34500,"Obskures Kasumi-giri",斬,0,
34501,"Obskures Kasumi-giri",斬,0,
34502,"Obskures Kasumi-giri",斬,0,
34503,"Iai-kasumi-giri",斬,0,
34504,"Iai-kasumi-giri",斬,0,
34505,"Iai-kasumi-giri",斬,0,
34506,"Iai-kasumi-giri",斬,0,
34507,"Obskures Kasumi-giri",斬,0,
34508,"Obskures Kasumi-giri",斬,0,
34509,"Obskures Kasumi-giri",斬,0,
34510,"Obskures Kasumi-giri",斬,0,
34511,"Schwarze Fänge",魔法,0,
34512,"Schwarze Fänge",魔法,0,
34513,"Biwa-Brecher",打,0,
34514,"Lanzenangriff",打,0,
34515,"Perfekter Hieb",斬,15,
34516,"Vielgesichtig",,0,
34517,"",打,0,
34518,"",,0,
34519,"",,0,
34520,"Napalm",魔法,200,
34521,"Napalmkreis",魔法,200,
34522,"弦月連剣",斬,0,
34523,"Sichelsturm",斬,0,
34524,"弦月連剣",,0,
34525,"Sichelsturm",,0,
34526,"",斬,0,
34527,"",斬,0,
34528,"",斬,0,
34529,"Beschwörung von Feuer und Eis",,0,
34530,"Explosion",魔法,0,
34531,"Explosion",魔法,0,
34532,"Sphärensplitterung",魔法,0,
34533,"Sphärensplitterung",魔法,0,
34534,"弦月黒竜連剣",斬,0,
34535,"Schwarzer Sichelsturm",斬,0,
34536,"弦月黒竜連剣",,0,
34537,"Schwarzer Sichelsturm",,0,
34538,"昇竜烽火",魔法,0,
34539,"昇竜輪火",魔法,0,
34540,"Hoher Zirkel",魔法,0,
34541,"Hohes Fanal",魔法,0,
34542,"弦月黒竜連剣",斬,0,
34543,"Schwarzer Sichelsturm",斬,0,
34544,"Wirbel der Windblüte",魔法,0,
34545,"弦月連剣",斬,0,
34546,"Sichelsturm",斬,0,
34547,"Gleißendes Inneres",魔法,0,
34548,"Dunkles Äußeres",魔法,0,
34549,"",魔法,0,
34550,"Ultima",魔法,0,
34551,"Hauchiger Hieb",魔法,0,
34552,"Göttliche Klingen",,0,
34553,"Göttlicher Wandel",,0,
34554,"Superkette - Theorie 2a",,0,
34555,"Superkette - Theorie 2b",,0,
34556,"",,0,
34557,"Pyrischer Puls",,0,
34558,"Azdajas Schatten",,0,
34559,"Azdajas Schatten",,0,
34560,"Blendender Schein",,0,
34561,"Blendender Schein",魔法,0,
34562,"Blendender Schein",魔法,0,
34563,"Goblingruß",打,25,
34564,"Rotation",打,25,
34565,"Skiltron",魔法,25,
34566,"Immense Infusion",魔法,25,
34567,"Zauberatem",魔法,25,
34568,"Bestialischer Zorn",打,25,
34569,"Mjam Mjam Matschkuchen",魔法,25,
34570,"Großes Reinemachen",打,25,
34571,"Rubin-Dynamo",斬,300,
34572,"Prophezeiungsrune",魔法,25,
34573,"Dimensionsverschiebung",魔法,25,
34574,"Mette marcato",魔法,25,
34575,"Kraftfeld",魔法,1200,
34576,"Schwinge des Urteils",突,900,
34577,"Laserauge",魔法,25,
34578,"Zuckerstange",魔法,900,
34579,"Ewige Flammen",魔法,25,
34580,"Pitsche, patsche",魔法,1200,
34581,"Apokalypsis",魔法,1200,
34582,"Sterblichkeit",魔法,1200,
34583,"",魔法,0,
34584,"",,0,
34585,"Schwarze Fänge",魔法,0,
34586,"Schwarze Fänge",魔法,0,
34587,"Schwarze Fänge",魔法,0,
34588,"",,0,
34589,"Güldenes Eisga",魔法,0,
34590,"Güldenes Eisga",魔法,0,
34591,"",,0,
34592,"",,0,
34593,"Großnetz",,0,
34594,"Großnetz",,0,
34595,"Schwernetz",,0,
34596,"Pandæmonisches Netz",,0,
34597,"Dine",魔法,0,
34598,"Dine",魔法,0,
34599,"",,0,
34600,"",,0,
34601,"",,0,
34602,"",,0,
34603,"Reisho",,0,
34604,"Reisho",魔法,0,
34605,"Kampfesschrei",魔法,0,
34606,"Tödliche Fänge",,25,
34607,"Tückische Fänge",,25,
34608,"Blutige Fänge",,25,
34609,"Flinke Fänge",,25,
34610,"Flankenbiss",,25,
34611,"Flankenreißer",,25,
34612,"Nackenbiss",,25,
34613,"Nackenreißer",,25,
34614,"Tödliche Kiefer",,25,
34615,"Tückische Kiefer",,25,
34616,"Blutige Kiefer",,25,
34617,"Flinke Kiefer",,25,
34618,"Hungernde Kiefer",,25,
34619,"Schlingende Kiefer",,25,
34620,"Harter Otterngriff",,400,
34621,"Blutiger Otterngriff",,30,
34622,"Flinker Otterngriff",,30,
34623,"Harte Otterngrube",,400,
34624,"Blutige Otterngrube",,30,
34625,"Flinke Otterngrube",,30,
34626,"Ruf der Ahnen",,22,
34627,"Erstes Blut",,20,
34628,"Zweites Blut",,20,
34629,"Drittes Blut",,20,
34630,"Viertes Blut",,20,
34631,"Ouroboros",,30,
34632,"Lange Jagd",,25,
34633,"Schlangenschwinge",,35,
34634,"Todesrasseln",,10,
34635,"Scharfe Peitsche",,10,
34636,"Biss der Zwillingsfänge",,10,
34637,"Biss der Zwillingsschuppen",,10,
34638,"Nest der Zwillingsfänge",,10,
34639,"Nest der Zwillingsschuppen",,10,
34640,"Erstes Erbe",,10,
34641,"Zweites Erbe",,10,
34642,"Drittes Erbe",,10,
34643,"Viertes Erbe",,10,
34644,"Flug der Zwillingsfänge",,10,
34645,"Flug der Zwillingsschuppen",,10,
34646,"Schuppensprung",,300,
34647,"Geist der Viper",,1200,
34648,"",,0,
34649,"",,0,
34650,"Feuer in Rot",魔法,25,
34651,"Wind in Grün",魔法,25,
34652,"Aqua in Blau",魔法,25,
34653,"Eis in Cyan",魔法,33,
34654,"Stein in Gelb",魔法,33,
34655,"Blitz in Magenta",魔法,33,
34656,"Feura in Rot",魔法,25,
34657,"Windra in Grün",魔法,25,
34658,"Aquara in Blau",魔法,25,
34659,"Eisra in Cyan",魔法,33,
34660,"Steinra in Gelb",魔法,33,
34661,"Blitzra in Magenta",魔法,33,
34662,"Sanctus in Weiß",魔法,25,
34663,"Komet in Schwarz",魔法,33,
34664,"Pikto-Bommel",,40,
34665,"Pikto-Schwingen",,40,
34666,"Pikto-Klaue",,40,
34667,"Pikto-Hauer",,40,
34668,"Pikto-Hammer",,40,
34669,"Pikto-Sternennacht",,40,
34670,"Muse mit Bommel",魔法,400,
34671,"Beschwingte Muse",魔法,400,
34672,"Kratzende Muse",魔法,400,
34673,"Beißende Muse",魔法,400,
34674,"Rabiate Muse",,600,
34675,"Sternenmuse",,1200,
34676,"Opus Mognum",魔法,300,
34677,"Vergeltung der Madhin",魔法,300,
34678,"Hammerstempel",魔法,25,
34679,"Hammerpinsel",魔法,25,
34680,"Hammerglanz",魔法,25,
34681,"Sternenprisma",魔法,25,
34682,"Sternenprisma",魔法,0,
34683,"Subtraktive Palette",,10,
34684,"Schmierschritt",,200,
34685,"Tempera-Schicht",,1200,
34686,"Fette Tempera",,10,
34687,"",,0,
34688,"Prismatische Oszillation",魔法,60,
34689,"Pikto-Kreatur",,40,
34690,"Pikto-Waffe",,40,
34691,"Pikto-Landschaft",,40,
34692,"Verweisungsbefehl",魔法,0,
34693,"Verweisungsbefehl",魔法,0,
34694,"Verweisungsbefehl",魔法,0,
34695,"Verweisungsbefehl",魔法,0,
34696,"Dunkles Äußeres",魔法,0,
34697,"Gleißendes Inneres",魔法,0,
34698,"",斬,0,
34699,"Doppel-Meteo",魔法,0,
34700,"Doppel-Meteo",魔法,0,
34701,"",,0,
34702,"Flammensalve vorne",,0,
34703,"Flammensalve hinten",,0,
34704,"Katakrisis",魔法,0,
34705,"Katakrisis",魔法,0,
34706,"Kalorische Theorie",魔法,0,
34707,"Pyrischer Puls",魔法,0,
34708,"Pyrischer Puls",魔法,0,
34709,"Schwungattacke",打,0,
34710,"Schwungattacke",打,0,
34711,"",魔法,0,
34712,"Funkenklaue",,0,
34713,"Funkensprung",斬,0,
34714,"Funkensturm",斬,0,
34715,"Schwarze Fänge",魔法,0,
34716,"",斬,0,
34717,"",魔法,0,
34718,"",打,0,
34719,"Gaiaochos",,0,
34720,"Ultima",,0,
34721,"",斬,0,
34722,"",,0,
34723,"Sechs Alleen: Zweifach",,0,
34724,"Sechs Alleen: Zweifach",,0,
34725,"Sechs Alleen: Zweifach",魔法,0,
34726,"Sechs Alleen: Dreifach",,0,
34727,"Eisenregen",打,0,
34728,"Eisensturm",打,0,
34729,"Eisenregen",打,0,
34730,"Eisensturm",打,0,
34731,"Sechs Alleen: Dreifach",,0,
34732,"Sechs Alleen: Dreifach",魔法,0,
34733,"Blitzschlag: Zweifach",,0,
34734,"Tetradæmonische Fessel",魔法,0,
34735,"Pandæmonischer Feuerturm",,0,
34736,"Kanone der Verdammnis",魔法,0,
34737,"Pandæmonischer Kollaps",魔法,0,
34738,"Flammen der Wiedergeburt",,30,
34739,"Auflösungsbefehl",突,0,
34740,"Auflösungsbefehl",突,0,
34741,"Auflösungsbefehl",突,0,
34742,"Lichtbombe",魔法,0,
34743,"Dunkelschlag",魔法,0,
34744,"Dunkelschlag",魔法,0,
34745,"",,0,
34746,"",,0,
34747,"",,0,
34748,"Verlorenes Licht",魔法,0,
34749,"Landwelle",魔法,0,
34750,"Schützender Wille",魔法,0,
34751,"Beschwörung",,0,
34752,"Stürmen",突,0,
34753,"Stürmen",突,0,
34754,"Umdrehung",打,0,
34755,"Umdrehung",打,0,
34756,"O Leben, gedeihe!",,0,
34757,"O Blüten, erwachet!",,0,
34758,"Erwachte Blüte",魔法,0,
34759,"O Insel, erblühe!",,0,
34760,"Erblühter Grund",魔法,0,
34761,"O Himmel, werde mein!",,0,
34762,"Zuflucht",魔法,0,
34763,"Erwachen der Geister",打,0,
34764,"Schockwelle",打,0,
34765,"Lebende Erde",魔法,0,
34766,"Erhebungsbeschluss",魔法,0,
34767,"Erhebungsbeschluss",魔法,0,
